window,step,test_patient,train_shape,test_shape,train_lable_count,test_label_count,accuracy,f1_score,precision,recall,conf_matrix,clf_report,loss
700,70,G09,"(10443, 25)","(322, 25)","{0.0: 7142, 1.0: 3301}",{0.0: 322},0.92476487159729,0.9245535731315613,0.92476487159729,0.92476487159729,"[[295  24]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.9247648902821317, 'f1-score': 0.9609120521172638, 'support': 319}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9247648902821317, 'macro avg': {'precision': 0.5, 'recall': 0.46238244514106586, 'f1-score': 0.4804560260586319, 'support': 319}, 'weighted avg': {'precision': 1.0, 'recall': 0.9247648902821317, 'f1-score': 0.9609120521172639, 'support': 319}}",0.10857877135276794
700,70,G11,"(10562, 25)","(203, 25)","{0.0: 7302, 1.0: 3260}","{0.0: 162, 1.0: 41}",0.8650000095367432,0.8945311903953552,0.8650000095367432,0.8650000095367432,"[[132  27]
 [  0  41]]","{'0': {'precision': 1.0, 'recall': 0.8301886792452831, 'f1-score': 0.9072164948453608, 'support': 159}, '1': {'precision': 0.6029411764705882, 'recall': 1.0, 'f1-score': 0.7522935779816513, 'support': 41}, 'accuracy': 0.865, 'macro avg': {'precision': 0.8014705882352942, 'recall': 0.9150943396226415, 'f1-score': 0.829755036413506, 'support': 200}, 'weighted avg': {'precision': 0.9186029411764706, 'recall': 0.865, 'f1-score': 0.8754572968883003, 'support': 200}}",0.24853424727916718
700,70,P231,"(10362, 25)","(403, 25)","{0.0: 7061, 1.0: 3301}",{0.0: 403},0.9800000190734863,0.9821428656578064,0.9800000190734863,0.9800000190734863,"[[392   8]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 400}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.98, 'macro avg': {'precision': 0.5, 'recall': 0.49, 'f1-score': 0.494949494949495, 'support': 400}, 'weighted avg': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 400}}",0.03278815373778343
700,70,P351,"(9264, 25)","(1501, 25)","{0.0: 5963, 1.0: 3301}",{0.0: 1501},0.8758344650268555,0.8789061903953552,0.8758344650268555,0.8758344650268555,"[[1312  186]
 [   0    0]]","{'0': {'precision': 1.0, 'recall': 0.8758344459279038, 'f1-score': 0.9338078291814947, 'support': 1498}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8758344459279038, 'macro avg': {'precision': 0.5, 'recall': 0.4379172229639519, 'f1-score': 0.46690391459074737, 'support': 1498}, 'weighted avg': {'precision': 1.0, 'recall': 0.8758344459279038, 'f1-score': 0.9338078291814947, 'support': 1498}}",0.17872008681297302
700,70,P379,"(10208, 25)","(557, 25)","{0.0: 7090, 1.0: 3118}","{0.0: 374, 1.0: 183}",0.8447653651237488,0.8488755822181702,0.8447653651237488,0.8447653651237488,"[[325  46]
 [ 40 143]]","{'0': {'precision': 0.8904109589041096, 'recall': 0.876010781671159, 'f1-score': 0.8831521739130435, 'support': 371}, '1': {'precision': 0.7566137566137566, 'recall': 0.7814207650273224, 'f1-score': 0.7688172043010754, 'support': 183}, 'accuracy': 0.8447653429602888, 'macro avg': {'precision': 0.8235123577589332, 'recall': 0.8287157733492407, 'f1-score': 0.8259846891070595, 'support': 554}, 'weighted avg': {'precision': 0.8462144101331086, 'recall': 0.8447653429602888, 'f1-score': 0.8453844853950108, 'support': 554}}",0.677463173866272
700,70,P551,"(10262, 25)","(503, 25)","{0.0: 7399, 1.0: 2863}","{1.0: 438, 0.0: 65}",0.8920000195503235,0.89453125,0.8920000195503235,0.8920000195503235,"[[ 11  51]
 [  3 435]]","{'0': {'precision': 0.7857142857142857, 'recall': 0.1774193548387097, 'f1-score': 0.2894736842105263, 'support': 62}, '1': {'precision': 0.8950617283950617, 'recall': 0.9931506849315068, 'f1-score': 0.9415584415584416, 'support': 438}, 'accuracy': 0.892, 'macro avg': {'precision': 0.8403880070546736, 'recall': 0.5852850198851083, 'f1-score': 0.615516062884484, 'support': 500}, 'weighted avg': {'precision': 0.8815026455026455, 'recall': 0.892, 'f1-score': 0.8606999316473001, 'support': 500}}",0.4325129985809326
700,70,P623,"(10489, 25)","(276, 25)","{0.0: 7188, 1.0: 3301}",{0.0: 276},0.8571428656578064,0.878125011920929,0.8571428656578064,0.8571428656578064,"[[234  39]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 273}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8571428571428571, 'macro avg': {'precision': 0.5, 'recall': 0.42857142857142855, 'f1-score': 0.4615384615384615, 'support': 273}, 'weighted avg': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 273}}",0.19719967246055603
700,70,P645,"(10326, 25)","(439, 25)","{0.0: 7025, 1.0: 3301}",{0.0: 439},0.8142201900482178,0.819196343421936,0.8142201900482178,0.8142201900482178,"[[355  81]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8142201834862385, 'f1-score': 0.8975979772439949, 'support': 436}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8142201834862385, 'macro avg': {'precision': 0.5, 'recall': 0.40711009174311924, 'f1-score': 0.44879898862199746, 'support': 436}, 'weighted avg': {'precision': 1.0, 'recall': 0.8142201834862385, 'f1-score': 0.8975979772439949, 'support': 436}}",0.2758476436138153
700,70,P812,"(8817, 25)","(1948, 25)","{0.0: 5843, 1.0: 2974}","{0.0: 1621, 1.0: 327}",0.8642673492431641,0.8645765781402588,0.8642673492431641,0.8642673492431641,"[[1417  201]
 [  63  264]]","{'0': {'precision': 0.9574324324324325, 'recall': 0.8757725587144622, 'f1-score': 0.9147837314396385, 'support': 1618}, '1': {'precision': 0.567741935483871, 'recall': 0.8073394495412844, 'f1-score': 0.6666666666666666, 'support': 327}, 'accuracy': 0.86426735218509, 'macro avg': {'precision': 0.7625871839581517, 'recall': 0.8415560041278733, 'f1-score': 0.7907251990531525, 'support': 1945}, 'weighted avg': {'precision': 0.8919163437423658, 'recall': 0.86426735218509, 'f1-score': 0.8730694485703523, 'support': 1945}}",0.26686179637908936
700,70,P876,"(10436, 25)","(329, 25)","{0.0: 7135, 1.0: 3301}",{0.0: 329},0.8343558311462402,0.7335068583488464,0.8343558311462402,0.8343558311462402,"[[272  54]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8343558282208589, 'f1-score': 0.9096989966555183, 'support': 326}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8343558282208589, 'macro avg': {'precision': 0.5, 'recall': 0.4171779141104294, 'f1-score': 0.45484949832775917, 'support': 326}, 'weighted avg': {'precision': 1.0, 'recall': 0.8343558282208589, 'f1-score': 0.9096989966555183, 'support': 326}}",0.23997768759727478
700,70,P940,"(9501, 25)","(1264, 25)","{0.0: 6200, 1.0: 3301}",{0.0: 1264},0.9484536051750183,0.9462499618530273,0.9484536051750183,0.9484536051750183,"[[1196   65]
 [   0    0]]","{'0': {'precision': 1.0, 'recall': 0.9484536082474226, 'f1-score': 0.9735449735449735, 'support': 1261}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9484536082474226, 'macro avg': {'precision': 0.5, 'recall': 0.4742268041237113, 'f1-score': 0.48677248677248675, 'support': 1261}, 'weighted avg': {'precision': 1.0, 'recall': 0.9484536082474226, 'f1-score': 0.9735449735449736, 'support': 1261}}",0.08821962773799896
800,80,G04,"(8935, 25)","(353, 25)","{0.0: 6295, 1.0: 2640}","{1.0: 262, 0.0: 91}",0.4514285624027252,0.42031243443489075,0.4514285624027252,0.4514285624027252,"[[  7  81]
 [111 151]]","{'0': {'precision': 0.059322033898305086, 'recall': 0.07954545454545454, 'f1-score': 0.06796116504854369, 'support': 88}, '1': {'precision': 0.6508620689655172, 'recall': 0.5763358778625954, 'f1-score': 0.611336032388664, 'support': 262}, 'accuracy': 0.4514285714285714, 'macro avg': {'precision': 0.35509205143191114, 'recall': 0.327940666204025, 'f1-score': 0.3396485987186038, 'support': 350}, 'weighted avg': {'precision': 0.5021320030057611, 'recall': 0.4514285714285714, 'f1-score': 0.474716065743148, 'support': 350}}",1.188291072845459
800,80,G05,"(9070, 25)","(218, 25)","{0.0: 6168, 1.0: 2902}",{0.0: 218},0.7209302186965942,0.6611751914024353,0.7209302186965942,0.7209302186965942,"[[155  60]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.7209302325581395, 'f1-score': 0.8378378378378378, 'support': 215}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.7209302325581395, 'macro avg': {'precision': 0.5, 'recall': 0.36046511627906974, 'f1-score': 0.4189189189189189, 'support': 215}, 'weighted avg': {'precision': 1.0, 'recall': 0.7209302325581395, 'f1-score': 0.8378378378378378, 'support': 215}}",0.3954397439956665
800,80,G06,"(9074, 25)","(214, 25)","{0.0: 6248, 1.0: 2826}","{0.0: 138, 1.0: 76}",0.9146919250488281,0.9111841320991516,0.9146919250488281,0.9146919250488281,"[[128   7]
 [ 11  65]]","{'0': {'precision': 0.920863309352518, 'recall': 0.9481481481481482, 'f1-score': 0.9343065693430658, 'support': 135}, '1': {'precision': 0.9027777777777778, 'recall': 0.8552631578947368, 'f1-score': 0.8783783783783783, 'support': 76}, 'accuracy': 0.9146919431279621, 'macro avg': {'precision': 0.9118205435651479, 'recall': 0.9017056530214425, 'f1-score': 0.906342473860722, 'support': 211}, 'weighted avg': {'precision': 0.9143490894488201, 'recall': 0.9146919431279621, 'f1-score': 0.9141618180951214, 'support': 211}}",0.30334869027137756
800,80,G07,"(8895, 25)","(393, 25)","{0.0: 6322, 1.0: 2573}","{1.0: 329, 0.0: 64}",0.8717948794364929,0.7589285969734192,0.8717948794364929,0.8717948794364929,"[[ 13  48]
 [  2 327]]","{'0': {'precision': 0.8666666666666667, 'recall': 0.21311475409836064, 'f1-score': 0.3421052631578947, 'support': 61}, '1': {'precision': 0.872, 'recall': 0.993920972644377, 'f1-score': 0.9289772727272727, 'support': 329}, 'accuracy': 0.8717948717948718, 'macro avg': {'precision': 0.8693333333333333, 'recall': 0.6035178633713688, 'f1-score': 0.6355412679425837, 'support': 390}, 'weighted avg': {'precision': 0.8711658119658119, 'recall': 0.8717948717948718, 'f1-score': 0.8371844712305239, 'support': 390}}",0.4156084358692169
800,80,G08,"(7838, 25)","(1450, 25)","{0.0: 6289, 1.0: 1549}","{1.0: 1353, 0.0: 97}",0.21285417675971985,0.22056156396865845,0.21285417675971985,0.21285417675971985,"[[  82   13]
 [1126  226]]","{'0': {'precision': 0.06788079470198675, 'recall': 0.8631578947368421, 'f1-score': 0.12586339217191098, 'support': 95}, '1': {'precision': 0.9456066945606695, 'recall': 0.16715976331360946, 'f1-score': 0.284098051539912, 'support': 1352}, 'accuracy': 0.2128541810642709, 'macro avg': {'precision': 0.5067437446313281, 'recall': 0.5151588290252258, 'f1-score': 0.20498072185591149, 'support': 1447}, 'weighted avg': {'precision': 0.887981289939678, 'recall': 0.2128541810642709, 'f1-score': 0.2737094595288822, 'support': 1447}}",1.4376853704452515
800,80,G09,"(9010, 25)","(278, 25)","{0.0: 6108, 1.0: 2902}",{0.0: 278},0.9454545378684998,0.9013158082962036,0.9454545378684998,0.9454545378684998,"[[260  15]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.9454545454545454, 'f1-score': 0.9719626168224299, 'support': 275}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9454545454545454, 'macro avg': {'precision': 0.5, 'recall': 0.4727272727272727, 'f1-score': 0.48598130841121495, 'support': 275}, 'weighted avg': {'precision': 1.0, 'recall': 0.9454545454545454, 'f1-score': 0.9719626168224299, 'support': 275}}",0.09031421691179276
800,80,G11,"(9114, 25)","(174, 25)","{0.0: 6248, 1.0: 2866}","{0.0: 138, 1.0: 36}",0.871345043182373,0.882872998714447,0.871345043182373,0.871345043182373,"[[113  22]
 [  0  36]]","{'0': {'precision': 1.0, 'recall': 0.837037037037037, 'f1-score': 0.9112903225806451, 'support': 135}, '1': {'precision': 0.6206896551724138, 'recall': 1.0, 'f1-score': 0.7659574468085107, 'support': 36}, 'accuracy': 0.8713450292397661, 'macro avg': {'precision': 0.8103448275862069, 'recall': 0.9185185185185185, 'f1-score': 0.8386238846945779, 'support': 171}, 'weighted avg': {'precision': 0.9201451905626133, 'recall': 0.8713450292397661, 'f1-score': 0.8806939276812483, 'support': 171}}",0.24248316884040833
800,80,P231,"(8941, 25)","(347, 25)","{0.0: 6039, 1.0: 2902}",{0.0: 347},0.9854651093482971,0.9869791865348816,0.9854651093482971,0.9854651093482971,"[[339   5]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.9854651162790697, 'f1-score': 0.9926793557833089, 'support': 344}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9854651162790697, 'macro avg': {'precision': 0.5, 'recall': 0.49273255813953487, 'f1-score': 0.49633967789165445, 'support': 344}, 'weighted avg': {'precision': 1.0, 'recall': 0.9854651162790697, 'f1-score': 0.9926793557833089, 'support': 344}}",0.02659372054040432
800,80,P351,"(8001, 25)","(1287, 25)","{0.0: 5099, 1.0: 2902}",{0.0: 1287},0.9127725958824158,0.9166666865348816,0.9127725958824158,0.9127725958824158,"[[1172  112]
 [   0    0]]","{'0': {'precision': 1.0, 'recall': 0.9127725856697819, 'f1-score': 0.9543973941368078, 'support': 1284}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9127725856697819, 'macro avg': {'precision': 0.5, 'recall': 0.45638629283489096, 'f1-score': 0.4771986970684039, 'support': 1284}, 'weighted avg': {'precision': 1.0, 'recall': 0.9127725856697819, 'f1-score': 0.9543973941368079, 'support': 1284}}",0.12086987495422363
800,80,P379,"(8813, 25)","(475, 25)","{0.0: 6073, 1.0: 2740}","{0.0: 313, 1.0: 162}",0.8580508232116699,0.8691405653953552,0.8580508232116699,0.8580508232116699,"[[282  28]
 [ 39 123]]","{'0': {'precision': 0.8785046728971962, 'recall': 0.9096774193548387, 'f1-score': 0.8938193343898574, 'support': 310}, '1': {'precision': 0.8145695364238411, 'recall': 0.7592592592592593, 'f1-score': 0.7859424920127797, 'support': 162}, 'accuracy': 0.8580508474576272, 'macro avg': {'precision': 0.8465371046605187, 'recall': 0.834468339307049, 'f1-score': 0.8398809132013185, 'support': 472}, 'weighted avg': {'precision': 0.8565608336838837, 'recall': 0.8580508474576272, 'f1-score': 0.8567938079807758, 'support': 472}}",0.7118898630142212
800,80,P551,"(8851, 25)","(437, 25)","{0.0: 6336, 1.0: 2515}","{1.0: 387, 0.0: 50}",0.900921642780304,0.9040178656578064,0.900921642780304,0.900921642780304,"[[ 10  39]
 [  4 381]]","{'0': {'precision': 0.7142857142857143, 'recall': 0.20408163265306123, 'f1-score': 0.31746031746031744, 'support': 49}, '1': {'precision': 0.9071428571428571, 'recall': 0.9896103896103896, 'f1-score': 0.9465838509316771, 'support': 385}, 'accuracy': 0.9009216589861752, 'macro avg': {'precision': 0.8107142857142857, 'recall': 0.5968460111317254, 'f1-score': 0.6320220841959973, 'support': 434}, 'weighted avg': {'precision': 0.8853686635944701, 'recall': 0.9009216589861752, 'f1-score': 0.8755537745720074, 'support': 434}}",0.3793606460094452
800,80,P623,"(9050, 25)","(238, 25)","{0.0: 6148, 1.0: 2902}",{0.0: 238},0.8851063847541809,0.8945311903953552,0.8851063847541809,0.8851063847541809,"[[208  27]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8851063829787233, 'f1-score': 0.9390519187358917, 'support': 235}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8851063829787233, 'macro avg': {'precision': 0.5, 'recall': 0.4425531914893617, 'f1-score': 0.46952595936794583, 'support': 235}, 'weighted avg': {'precision': 1.0, 'recall': 0.8851063829787233, 'f1-score': 0.9390519187358917, 'support': 235}}",0.1918787956237793
800,80,P645,"(8909, 25)","(379, 25)","{0.0: 6007, 1.0: 2902}",{0.0: 379},0.8191489577293396,0.8229166865348816,0.8191489577293396,0.8191489577293396,"[[308  68]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8191489361702128, 'f1-score': 0.9005847953216375, 'support': 376}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8191489361702128, 'macro avg': {'precision': 0.5, 'recall': 0.4095744680851064, 'f1-score': 0.45029239766081874, 'support': 376}, 'weighted avg': {'precision': 1.0, 'recall': 0.8191489361702128, 'f1-score': 0.9005847953216375, 'support': 376}}",0.30486613512039185
800,80,P812,"(7610, 25)","(1678, 25)","{0.0: 5005, 1.0: 2605}","{0.0: 1381, 1.0: 297}",0.8883582353591919,0.8889940977096558,0.8883582353591919,0.8883582353591919,"[[1250  128]
 [  59  238]]","{'0': {'precision': 0.9549274255156608, 'recall': 0.9071117561683599, 'f1-score': 0.9304056568663938, 'support': 1378}, '1': {'precision': 0.6502732240437158, 'recall': 0.8013468013468014, 'f1-score': 0.7179487179487178, 'support': 297}, 'accuracy': 0.8883582089552239, 'macro avg': {'precision': 0.8026003247796882, 'recall': 0.8542292787575807, 'f1-score': 0.8241771874075559, 'support': 1675}, 'weighted avg': {'precision': 0.9009081432248145, 'recall': 0.8883582089552239, 'f1-score': 0.8927341876971103, 'support': 1675}}",0.26047608256340027
800,80,P876,"(9004, 25)","(284, 25)","{0.0: 6102, 1.0: 2902}",{0.0: 284},0.854092538356781,0.8523749113082886,0.854092538356781,0.854092538356781,"[[240  41]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.8540925266903915, 'f1-score': 0.9213051823416507, 'support': 281}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.8540925266903915, 'macro avg': {'precision': 0.5, 'recall': 0.42704626334519574, 'f1-score': 0.46065259117082535, 'support': 281}, 'weighted avg': {'precision': 1.0, 'recall': 0.8540925266903915, 'f1-score': 0.9213051823416507, 'support': 281}}",0.21603883802890778
800,80,P940,"(8205, 25)","(1083, 25)","{0.0: 5303, 1.0: 2902}",{0.0: 1083},0.9712963104248047,0.970588207244873,0.9712963104248047,0.9712963104248047,"[[1049   31]
 [   0    0]]","{'0': {'precision': 1.0, 'recall': 0.9712962962962963, 'f1-score': 0.9854391733208079, 'support': 1080}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9712962962962963, 'macro avg': {'precision': 0.5, 'recall': 0.48564814814814816, 'f1-score': 0.49271958666040394, 'support': 1080}, 'weighted avg': {'precision': 1.0, 'recall': 0.9712962962962963, 'f1-score': 0.9854391733208079, 'support': 1080}}",0.05405719205737114
900,90,G04,"(7832, 25)","(312, 25)","{0.0: 5492, 1.0: 2340}","{1.0: 235, 0.0: 77}",0.42718446254730225,0.42158013582229614,0.42718446254730225,0.42718446254730225,"[[  8  66]
 [111 124]]","{'0': {'precision': 0.06722689075630252, 'recall': 0.10810810810810811, 'f1-score': 0.08290155440414508, 'support': 74}, '1': {'precision': 0.6526315789473685, 'recall': 0.5276595744680851, 'f1-score': 0.5835294117647059, 'support': 235}, 'accuracy': 0.42718446601941745, 'macro avg': {'precision': 0.3599292348518355, 'recall': 0.3178838412880966, 'f1-score': 0.33321548308442545, 'support': 309}, 'weighted avg': {'precision': 0.5124375759501553, 'recall': 0.42718446601941745, 'f1-score': 0.4636379507786816, 'support': 309}}",1.352790355682373
900,90,G05,"(7953, 25)","(191, 25)","{0.0: 5378, 1.0: 2575}",{0.0: 191},0.6968085169792175,0.6986110806465149,0.6968085169792175,0.6968085169792175,"[[131  57]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.6968085106382979, 'f1-score': 0.8213166144200628, 'support': 188}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.6968085106382979, 'macro avg': {'precision': 0.5, 'recall': 0.3484042553191489, 'f1-score': 0.4106583072100314, 'support': 188}, 'weighted avg': {'precision': 1.0, 'recall': 0.6968085106382979, 'f1-score': 0.8213166144200628, 'support': 188}}",0.45654547214508057
900,90,G06,"(7956, 25)","(188, 25)","{0.0: 5449, 1.0: 2507}","{0.0: 120, 1.0: 68}",0.9351351261138916,0.9362207055091858,0.9351351261138916,0.9351351261138916,"[[113   4]
 [  8  60]]","{'0': {'precision': 0.9338842975206612, 'recall': 0.9658119658119658, 'f1-score': 0.9495798319327732, 'support': 117}, '1': {'precision': 0.9375, 'recall': 0.8823529411764706, 'f1-score': 0.9090909090909091, 'support': 68}, 'accuracy': 0.9351351351351351, 'macro avg': {'precision': 0.9356921487603306, 'recall': 0.9240824534942182, 'f1-score': 0.9293353705118411, 'support': 185}, 'weighted avg': {'precision': 0.9352133124860397, 'recall': 0.9351351351351351, 'f1-score': 0.9346974170503582, 'support': 185}}",0.28399431705474854
900,90,G07,"(7796, 25)","(348, 25)","{0.0: 5514, 1.0: 2282}","{1.0: 293, 0.0: 55}",0.8782608509063721,0.8174999356269836,0.8782608509063721,0.8782608509063721,"[[ 12  40]
 [  2 291]]","{'0': {'precision': 0.8571428571428571, 'recall': 0.23076923076923078, 'f1-score': 0.36363636363636365, 'support': 52}, '1': {'precision': 0.879154078549849, 'recall': 0.9931740614334471, 'f1-score': 0.9326923076923077, 'support': 293}, 'accuracy': 0.8782608695652174, 'macro avg': {'precision': 0.868148467846353, 'recall': 0.6119716461013389, 'f1-score': 0.6481643356643356, 'support': 345}, 'weighted avg': {'precision': 0.8758364451783603, 'recall': 0.8782608695652174, 'f1-score': 0.8469215567041654, 'support': 345}}",0.411816269159317
900,90,G08,"(6856, 25)","(1288, 25)","{0.0: 5484, 1.0: 1372}","{1.0: 1203, 0.0: 85}",0.4451361894607544,0.4431546926498413,0.4451361894607544,0.4451361894607544,"[[ 62  21]
 [692 510]]","{'0': {'precision': 0.08222811671087533, 'recall': 0.7469879518072289, 'f1-score': 0.14814814814814814, 'support': 83}, '1': {'precision': 0.96045197740113, 'recall': 0.4242928452579035, 'f1-score': 0.5885747259088285, 'support': 1202}, 'accuracy': 0.445136186770428, 'macro avg': {'precision': 0.5213400470560027, 'recall': 0.5856403985325662, 'f1-score': 0.36836143702848834, 'support': 1285}, 'weighted avg': {'precision': 0.903726233870164, 'recall': 0.445136186770428, 'f1-score': 0.5601269391740921, 'support': 1285}}",1.289881944656372
900,90,G09,"(7901, 25)","(243, 25)","{0.0: 5326, 1.0: 2575}",{0.0: 243},0.9541666507720947,0.9505208134651184,0.9541666507720947,0.9541666507720947,"[[229  11]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.9541666666666667, 'f1-score': 0.9765458422174841, 'support': 240}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9541666666666667, 'macro avg': {'precision': 0.5, 'recall': 0.47708333333333336, 'f1-score': 0.48827292110874204, 'support': 240}, 'weighted avg': {'precision': 1.0, 'recall': 0.9541666666666667, 'f1-score': 0.9765458422174841, 'support': 240}}",0.07922002673149109
900,90,G11,"(7993, 25)","(151, 25)","{0.0: 5447, 1.0: 2546}","{0.0: 122, 1.0: 29}",0.8040540814399719,0.8489583134651184,0.8040540814399719,0.8040540814399719,"[[90 29]
 [ 0 29]]","{'0': {'precision': 1.0, 'recall': 0.7563025210084033, 'f1-score': 0.8612440191387559, 'support': 119}, '1': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 29}, 'accuracy': 0.8040540540540541, 'macro avg': {'precision': 0.75, 'recall': 0.8781512605042017, 'f1-score': 0.7639553429027113, 'support': 148}, 'weighted avg': {'precision': 0.902027027027027, 'recall': 0.8040540540540541, 'f1-score': 0.8231173757489547, 'support': 148}}",0.351789653301239
900,90,P231,"(7842, 25)","(302, 25)","{0.0: 5267, 1.0: 2575}",{0.0: 302},0.9899665713310242,0.9906250238418579,0.9899665713310242,0.9899665713310242,"[[296   3]
 [  0   0]]","{'0': {'precision': 1.0, 'recall': 0.9899665551839465, 'f1-score': 0.9949579831932773, 'support': 299}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9899665551839465, 'macro avg': {'precision': 0.5, 'recall': 0.49498327759197325, 'f1-score': 0.49747899159663866, 'support': 299}, 'weighted avg': {'precision': 1.0, 'recall': 0.9899665551839465, 'f1-score': 0.9949579831932774, 'support': 299}}",0.01853189803659916
900,90,P351,"(7024, 25)","(1120, 25)","{0.0: 4449, 1.0: 2575}",{0.0: 1120},0.9194270372390747,0.921875,0.9194270372390747,0.9194270372390747,"[[1027   90]
 [   0    0]]","{'0': {'precision': 1.0, 'recall': 0.9194270367054611, 'f1-score': 0.9580223880597015, 'support': 1117}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'accuracy': 0.9194270367054611, 'macro avg': {'precision': 0.5, 'recall': 0.45971351835273055, 'f1-score': 0.47901119402985076, 'support': 1117}, 'weighted avg': {'precision': 1.0, 'recall': 0.9194270367054611, 'f1-score': 0.9580223880597014, 'support': 1117}}",0.12947024405002594
900,90,P379,"(7729, 25)","(415, 25)","{0.0: 5297, 1.0: 2432}","{0.0: 272, 1.0: 143}",0.8737863898277283,0.8810585737228394,0.8737863898277283,0.8737863898277283,"[[249  20]
 [ 32 111]]","{'0': {'precision': 0.8861209964412812, 'recall': 0.9256505576208178, 'f1-score': 0.9054545454545454, 'support': 269}, '1': {'precision': 0.8473282442748091, 'recall': 0.7762237762237763, 'f1-score': 0.8102189781021899, 'support': 143}, 'accuracy': 0.8737864077669902, 'macro avg': {'precision': 0.8667246203580452, 'recall': 0.850937166922297, 'f1-score': 0.8578367617783677, 'support': 412}, 'weighted avg': {'precision': 0.8726565217815591, 'recall': 0.8737864077669902, 'f1-score': 0.8723994820288492, 'support': 412}}",0.6491619944572449
900,90,P551,"(7758, 25)","(386, 25)","{0.0: 5523, 1.0: 2235}","{1.0: 340, 0.0: 46}",0.9060052037239075,0.9059605598449707,0.9060052037239075,0.9060052037239075,"[[  9  35]
 [  1 338]]","{'0': {'precision': 0.9, 'recall': 0.20454545454545456, 'f1-score': 0.33333333333333337, 'support': 44}, '1': {'precision': 0.9061662198391421, 'recall': 0.9970501474926253, 'f1-score': 0.949438202247191, 'support': 339}, 'accuracy': 0.9060052219321149, 'macro avg': {'precision': 0.9030831099195711, 'recall': 0.6007978010190399, 'f1-score': 0.6413857677902621, 'support': 383}, 'weighted avg': {'precision': 0.9054578290482225, 'recall': 0.9060052219321149, 'f1-score': 0.8786585306226224, 'support': 383}}",0.3719370365142822
